Time (Seconds),r_shoulder_top_x,r_shoulder_top_y,r_shoulder_top_z,r_elbow_out_x,r_elbow_out_y,r_elbow_out_z,r_wrist_out_x,r_wrist_out_y,r_wrist_out_z
12.558,739.091125,1398.64502,-739.757324,669.761353,1016.51178,-656.263611,816.676819,897.822388,-589.771057
12.567,736.207642,1397.545532,-725.309509,676.505981,1016.219849,-648.632385,829.971252,903.331787,-585.750366
12.575,738.255676,1396.943237,-723.2453,683.40686,1015.853516,-641.175293,842.456909,908.751038,-581.823792
12.583,742.667664,1397.16626,-728.28125,690.114746,1015.670776,-633.959167,854.311462,914.115173,-577.836548
12.592,740.268616,1396.45105,-715.018555,696.87561,1015.462036,-627.05542,865.520813,919.360413,-573.916321
12.6,742.034851,1395.744263,-712.311768,703.471436,1015.463135,-620.234741,875.956604,924.258484,-570.09259
12.608,745.220581,1395.843628,-713.59729,710.220581,1015.418396,-613.818604,885.883362,928.986511,-566.179443
12.617,743.922852,1395.400024,-704.398376,716.680725,1015.494812,-607.55127,895.127869,933.547546,-562.250305
12.625,745.156616,1394.864502,-702.556274,723.211182,1015.483643,-601.715271,903.919373,937.577454,-557.903442
12.633,747.584778,1394.676636,-701.501099,729.420898,1015.641113,-595.898315,911.602905,941.359436,-553.102234
12.642,747.531921,1394.839966,-695.856506,734.939331,1015.946411,-588.501343,919.778625,945.085388,-550.335632
12.65,749.509094,1394.407593,-692.776917,741.399414,1016.353027,-585.137695,927.087585,948.996155,-545.169739
12.658,748.05481,1394.680908,-684.795288,746.806213,1016.503601,-580.690125,934.090759,952.437561,-541.057007
12.667,750.223999,1394.443848,-681.87854,751.518127,1017.029297,-575.398376,939.940186,955.635193,-536.57666
12.675,751.239929,1394.817993,-677.724609,756.646484,1017.381287,-571.848267,943.863403,959.612244,-530.357544
12.683,752.689392,1394.902344,-673.664307,761.217773,1017.037842,-568.723083,949.913025,962.059204,-527.22052
12.692,753.545288,1395.245605,-668.511353,764.708374,1017.293335,-564.891907,953.171814,965.665771,-520.769348
12.7,754.205627,1395.556274,-664.21759,768.35907,1017.413025,-561.382202,957.253662,967.716187,-516.539124
12.708,755.108337,1395.810547,-659.435425,771.249634,1017.605896,-557.801758,959.210999,970.903625,-510.394745
12.717,755.686035,1396.194702,-655.131104,773.574951,1017.760376,-554.231018,962.300842,972.151184,-506.362427
12.725,756.89679,1396.597412,-650.611755,775.327393,1017.961121,-550.689819,964.015442,973.234375,-501.627197
12.733,757.407654,1396.988159,-646.255249,776.586792,1018.088684,-547.164062,965.072632,973.645081,-496.829041
12.742,758.550781,1397.384766,-641.936218,776.172607,1018.688904,-542.518005,964.896606,973.765259,-491.505127
12.75,758.986938,1397.815796,-637.644958,776.445984,1019.022339,-538.98291,965.906006,971.792725,-488.038452
12.758,760.107178,1398.03064,-633.317566,776.157837,1018.990662,-535.7771,963.136475,971.129456,-481.445251
12.767,760.322266,1398.534424,-629.355713,775.387695,1018.949158,-532.791626,960.792114,968.367126,-476.078369
12.775,761.424866,1398.771606,-625.084045,774.200195,1018.809448,-529.864014,959.050049,964.880127,-471.628845
12.783,761.750061,1398.959595,-621.054382,772.534363,1018.506775,-526.971924,955.182495,961.772949,-466.661255
12.792,762.653442,1399.170288,-616.914124,770.266357,1018.213623,-524.210815,950.79364,957.803894,-461.590454
12.8,763.174744,1399.340576,-612.944092,768.055603,1017.527344,-522.279846,945.768616,952.982056,-456.374634
12.808,764.210632,1399.325928,-608.763855,764.632019,1017.092346,-519.750488,939.964783,947.499084,-451.416748
12.817,764.451599,1399.043579,-604.917236,761.364929,1016.463135,-517.679443,933.121033,941.893005,-446.385956
12.825,765.646362,1398.973877,-600.613159,757.316956,1015.941956,-515.641602,925.511658,935.585815,-441.640778
12.833,766.335266,1398.733887,-596.53949,753.028015,1015.34198,-513.861938,916.593323,928.846924,-436.984741
12.842,767.513733,1398.424683,-592.476074,748.331787,1014.941467,-512.440247,906.82605,921.937317,-432.636719
12.85,768.694641,1398.253418,-587.983093,743.435791,1014.522888,-511.262299,896.17395,914.818115,-428.574524
12.858,769.470276,1397.937866,-584.26532,737.469849,1014.685974,-510.11084,884.359802,907.744812,-424.967346
12.867,771.027283,1397.666992,-579.959717,731.947327,1014.571655,-509.605347,871.889404,900.708862,-421.766846
12.875,771.888672,1397.491455,-575.264587,726.502197,1014.473938,-509.28949,858.223755,894.147583,-418.910736
12.883,773.248047,1397.077271,-571.321472,720.786011,1014.564148,-509.293976,843.973694,887.95343,-416.728821
12.892,774.566467,1396.832764,-567.016968,714.822754,1014.900208,-509.927734,828.900391,882.194824,-415.038116
12.9,775.08136,1396.610596,-563.272278,708.839478,1015.452759,-510.893463,812.781799,877.102295,-413.653931
12.908,776.783142,1396.307129,-559.444763,702.611389,1016.338013,-512.490967,796.320251,872.699463,-413.04422
12.917,777.84613,1396.1698,-555.019531,696.463623,1017.457825,-514.395264,779.362427,868.916199,-413.113678
12.925,778.981873,1396.000122,-551.117249,690.60553,1018.872131,-516.661438,761.773254,866.047668,-413.902924
12.933,780.353821,1396.00769,-547.244751,684.802856,1020.577576,-519.305664,743.950806,864.027588,-415.43927
12.942,781.122314,1396.076538,-543.616516,679.14447,1022.541504,-522.391663,725.589722,863.154785,-417.85083
12.95,782.187866,1396.243042,-539.921814,673.486206,1025.072632,-525.727844,706.878052,863.397888,-421.018616
12.958,784.09021,1396.492432,-535.419617,667.949707,1027.663452,-529.78894,688.062195,864.666748,-424.994385
12.967,784.635803,1396.742676,-531.818176,662.835449,1030.538696,-534.458923,669.414673,866.99408,-429.737732
12.975,785.923706,1397.11145,-528.131958,657.830566,1033.476685,-539.220703,650.774414,870.36084,-435.448486
12.983,786.699585,1397.602173,-524.572876,653.236694,1036.388794,-544.059448,632.30835,874.681702,-442.122375
12.992,787.059326,1398.030273,-520.944397,649.430847,1039.691284,-549.378052,614.163635,879.929932,-449.627319
13,788.432922,1398.491699,-517.421814,645.485474,1043.083618,-554.887634,596.574158,886.149841,-457.748688
13.008,789.574585,1399.138306,-513.837341,642.096008,1046.467773,-560.165222,579.701111,893.575928,-466.284729
13.017,790.994019,1399.919312,-510.277679,639.167603,1050.325073,-565.297913,564.577393,901.61261,-476.210693
13.025,792.540161,1400.746826,-506.586304,636.074646,1054.871704,-570.136414,549.920471,910.774414,-486.068939
13.033,794.117126,1401.563965,-502.908112,632.87854,1059.828613,-574.807495,535.850037,920.780762,-495.896545
13.042,795.948914,1402.44873,-499.144501,629.824768,1065.394775,-579.095093,522.904602,931.487183,-505.966736
13.05,797.587585,1403.525635,-495.479767,627.107666,1071.282593,-582.997314,510.931244,942.86438,-516.099304
13.058,799.597473,1404.437134,-491.701233,624.510864,1077.52832,-587.290771,500.092682,954.697449,-526.212097
13.067,801.391785,1405.39209,-487.840698,621.610229,1084.990112,-591.24707,490.105804,967.049561,-535.899536
13.075,803.302673,1406.420898,-483.943176,618.561829,1092.953125,-595.009155,481.153748,979.761047,-545.370483
13.083,805.244141,1407.412476,-479.942932,616.089905,1100.971436,-598.840759,473.043243,992.855774,-554.353088
13.092,807.406128,1408.487915,-475.974304,613.714783,1109.84436,-602.558167,465.418671,1006.14856,-562.420227
13.1,809.334106,1409.680176,-472.293884,611.858643,1118.715942,-605.151001,459.528748,1019.13501,-571.197388
13.108,811.467102,1410.760132,-468.383606,610.647888,1126.7771,-607.838806,454.225677,1032.325562,-579.277588
13.117,813.638306,1411.955078,-464.591278,609.498352,1134.758057,-609.223572,449.904053,1045.391846,-587.05481
13.125,815.602478,1413.310059,-461.288239,609.106262,1142.802002,-610.956787,446.602417,1057.92334,-594.255493
13.133,817.793274,1414.660278,-457.622345,609.373718,1150.185425,-613.235168,443.921112,1070.126831,-600.977539
13.142,819.931091,1416.009888,-454.21109,609.73877,1157.284546,-614.774719,442.11554,1081.870605,-607.361938
13.15,822.004639,1417.477661,-450.917358,610.676758,1164.397949,-616.504089,441.063232,1093.091919,-613.253845
13.158,824.508423,1418.823486,-447.418274,612.008606,1170.891724,-617.559692,440.751282,1103.810181,-618.73407
13.167,827.031189,1420.263794,-443.639893,613.915222,1176.384155,-618.689209,440.869385,1113.880859,-623.876343
13.175,829.540222,1421.560181,-440.187775,615.725464,1181.985107,-619.447876,441.78479,1123.259888,-628.510986
13.183,831.70459,1422.692017,-436.94751,617.679626,1187.035278,-619.912781,442.800446,1131.762817,-632.154358
13.192,833.90448,1423.644409,-433.674866,619.882263,1191.589111,-619.971619,444.25705,1139.379395,-635.42157
13.2,836.121033,1424.398071,-430.544861,622.161194,1195.668823,-619.639465,445.93219,1146.379395,-638.03479
13.208,838.252441,1425.072754,-426.940094,624.491821,1199.657837,-618.976807,447.878082,1152.531006,-639.78656
13.217,840.475464,1425.511719,-423.209778,626.697144,1203.081299,-617.93634,449.738892,1157.971924,-640.894714
13.225,842.715637,1425.717529,-419.417847,628.875183,1206.386597,-616.460083,451.928986,1162.823975,-641.437988
13.233,844.6828,1425.725342,-415.618988,631.187073,1209.217407,-614.562195,454.006927,1166.182251,-640.867737
13.242,846.590332,1425.634766,-411.623352,633.359985,1211.685669,-612.180359,456.080078,1168.785034,-639.506165
13.25,848.341431,1425.297241,-407.616608,635.502686,1213.567505,-609.477356,458.499207,1170.519409,-637.537231
13.258,850.16449,1424.890015,-403.461578,637.815247,1214.668457,-606.105957,460.686859,1171.004272,-634.839905
13.267,851.923035,1424.378662,-399.356689,640.117004,1214.797974,-602.36084,462.959961,1170.4729,-631.365112
13.275,853.625854,1423.698853,-394.943848,642.438416,1214.350098,-598.059448,465.504059,1168.812866,-627.126343
13.283,855.202332,1423.023193,-390.682648,644.623657,1212.861938,-593.597229,467.788055,1166.399292,-622.560059
13.292,856.556519,1421.962646,-386.842133,646.852478,1210.371582,-588.729919,470.35083,1162.676147,-617.227356
13.3,858.056702,1420.88562,-382.371002,649.073669,1207.335938,-583.584045,472.939758,1157.875,-611.283875
13.308,859.385193,1419.731934,-378.020355,651.423767,1203.425293,-578.030762,475.7211,1151.927734,-604.524353
13.317,860.441711,1418.420776,-373.78772,653.696167,1198.895996,-572.095337,478.630829,1145.127563,-597.055237
13.325,861.482666,1416.99353,-369.663788,655.919373,1193.646729,-565.744019,481.291382,1137.068237,-588.995972
13.333,862.462952,1415.440552,-365.15683,658.213989,1187.821533,-558.582031,484.245819,1128.204712,-580.037109
13.342,863.081238,1413.731689,-361.083496,660.35553,1181.1427,-551.219116,487.369995,1118.73584,-570.63501
13.35,863.936523,1411.803345,-356.533447,662.681946,1174.160767,-543.388367,490.793732,1108.082153,-560.082458
13.358,864.565063,1409.912231,-352.145264,665.032898,1166.866455,-535.387695,493.929443,1096.775146,-548.959778
13.367,865.114441,1407.907715,-347.542511,667.463318,1159.164062,-527.062561,497.880646,1084.613281,-536.709045
13.375,865.745972,1405.737793,-342.888184,670.014648,1150.909424,-518.132263,501.732483,1072.160278,-523.941528
13.383,866.048218,1403.494263,-338.241333,672.680664,1142.348511,-508.736267,506.111908,1059.116089,-510.141846
13.392,866.815125,1401.222656,-333.33606,675.807312,1133.708862,-499.618835,511.250153,1045.258911,-494.759949
13.4,867.039124,1398.786987,-328.398102,678.629089,1124.390869,-488.789246,516.51178,1031.302979,-478.88501
13.408,867.50708,1396.386841,-323.257446,681.368896,1114.724243,-476.93161,522.327698,1017.013062,-461.793915
13.417,867.778076,1393.978638,-318.134033,684.096252,1104.633911,-463.827606,528.908691,1002.545471,-443.81546
13.425,868.070557,1391.723877,-312.841217,687.371826,1094.780884,-450.732727,536.305725,988.062988,-424.85318
13.433,868.572388,1389.537842,-307.201263,690.859436,1084.586426,-437.206604,544.582031,973.721191,-404.847626
13.442,869.141724,1387.694092,-301.629303,694.89917,1074.661621,-423.20929,553.89209,959.625488,-383.737946
13.45,869.700317,1385.92334,-296.006348,699.580627,1065.02124,-408.548035,564.15802,946.030273,-361.547333
13.458,870.589722,1384.430176,-290.391266,704.502075,1055.664551,-393.166321,575.380249,933.171997,-338.278412
13.467,871.68573,1383.138672,-284.75592,709.925171,1046.815674,-377.00473,587.941467,920.803467,-314.038788
13.475,873.060364,1381.898438,-279.399597,715.800903,1038.490234,-360.419434,601.866394,909.381958,-288.88031
13.483,874.453186,1380.998047,-274.010956,721.980896,1030.959961,-343.17215,616.615234,899.047241,-262.628479
13.492,876.18396,1380.359741,-268.812012,728.440491,1024.313354,-325.366333,632.671143,889.982849,-236.365311
13.5,878.091431,1379.772339,-263.868622,735.287781,1018.175842,-307.184082,650.200684,882.012146,-209.661957
13.508,880.15918,1379.271729,-258.710724,742.663452,1013.162231,-288.241089,668.731018,875.604553,-182.7715
13.517,882.301025,1379.162598,-253.967163,750.324707,1008.835083,-268.942291,688.364197,870.851257,-155.809128
13.525,884.598999,1378.976562,-249.630585,758.678955,1005.350586,-249.31337,708.864136,867.892822,-128.696793
13.533,886.818481,1379.192749,-245.192245,767.181702,1003.04303,-229.614456,730.39917,866.644958,-101.754074
13.542,888.937866,1379.560547,-241.280273,775.83252,1001.804321,-209.945831,752.359863,867.559448,-75.200645
13.55,891.123291,1380.103271,-237.992462,785.024292,1001.812927,-190.257614,774.859924,870.378662,-49.480007
13.558,893.233826,1380.904419,-234.166412,794.826355,1002.420898,-169.884186,798.753845,874.206482,-25.537565
13.567,895.304321,1381.71582,-230.935928,805.251038,1004.326355,-150.001007,822.955627,880.676392,-1.95822
13.575,897.223633,1382.731201,-227.879486,815.856812,1007.324463,-130.752594,846.851501,889.126404,20.835764
13.583,899.142029,1383.91272,-225.01442,827.151489,1011.118042,-112.070992,870.403259,899.196838,42.581573
13.592,900.980652,1385.046021,-222.299438,839.180237,1015.531189,-93.356171,893.555786,910.968323,62.913574
13.6,902.794922,1386.299438,-219.654282,851.273682,1021.039612,-76.383316,916.196106,924.124939,81.854233
13.608,904.580872,1387.681274,-217.046829,863.424561,1027.615601,-60.501446,938.120972,938.513916,99.058212
13.617,906.241699,1389.171143,-214.4254,875.493225,1034.889282,-45.545567,959.412476,953.998352,115.079193
13.625,907.930542,1390.816162,-211.71022,887.49054,1042.612061,-31.324438,979.640503,970.30072,129.688217
13.633,909.571777,1392.495728,-209.118362,899.514709,1050.218506,-18.266626,999.149292,987.35321,143.015701
13.642,911.346863,1394.257812,-206.29892,910.467468,1058.746338,-5.720869,1017.705933,1004.978394,154.937851
13.65,912.844238,1396.179443,-203.635269,921.641785,1067.256348,5.394361,1035.381836,1022.918823,165.654694
13.658,914.688477,1397.856812,-200.768738,931.955872,1076.263306,16.246817,1052.086426,1041.192139,175.268723
13.667,916.509033,1399.946045,-197.667511,942.316589,1084.934448,26.18329,1067.731079,1059.380493,183.868454
13.675,917.874146,1401.732056,-194.92157,951.965088,1093.725098,35.800873,1082.776367,1077.678345,191.117355
13.683,919.803101,1403.622925,-191.523041,961.318542,1102.264893,44.694374,1096.966919,1096.221802,197.158127
13.692,921.398621,1405.369263,-188.200745,969.856873,1110.952881,53.184742,1110.218506,1114.545532,202.335419
13.7,923.032898,1406.924072,-184.71492,977.630066,1119.568481,61.223808,1122.428589,1132.456665,206.480347
13.708,924.728271,1408.481812,-181.071716,984.609741,1128.001343,69.128754,1133.589966,1150.239868,209.519104
13.717,926.314819,1410.103149,-177.374634,991.565735,1136.140015,76.709518,1144.006592,1167.707642,211.997238
13.725,928.12677,1411.460571,-173.399521,997.524292,1144.526489,84.660995,1153.634766,1184.737061,213.768204
13.733,929.658997,1412.888794,-169.536835,1002.841858,1152.322021,92.135208,1162.335083,1201.481689,214.97934
13.742,931.375061,1414.464478,-165.164902,1007.572632,1159.951416,99.480995,1169.826904,1217.580444,215.550064
13.75,932.650452,1415.761841,-161.324951,1012.039673,1167.194702,106.524628,1176.429199,1232.982788,215.901138
13.758,934.150757,1416.953125,-157.062668,1016.230835,1174.12561,113.497673,1182.221436,1247.520874,216.016449
13.767,935.664551,1418.106812,-152.839996,1020.019775,1180.826416,120.28833,1187.057007,1261.2052,215.94162
13.775,937.186646,1419.432007,-148.583786,1023.385864,1187.17981,126.799675,1191.332275,1273.817871,216.198471
13.783,938.526855,1420.595093,-144.040634,1026.510986,1193.261597,133.230789,1194.998535,1285.814453,216.485291
13.792,939.721863,1421.307007,-140.295822,1029.167236,1199.034546,139.506195,1198.162109,1296.843872,216.746674
13.8,940.894165,1421.793579,-136.110214,1031.666016,1204.280029,145.661621,1200.625122,1306.706177,216.829651
13.808,941.841187,1422.773071,-131.93985,1033.765747,1209.177246,151.605576,1202.7948,1315.773804,217.140213
13.817,942.312988,1423.019287,-127.86013,1035.6521,1213.505371,157.382706,1204.446899,1324.171509,217.876404
13.825,943.437378,1423.509399,-123.336205,1037.353394,1217.32251,163.015915,1205.649902,1331.470459,218.351166
13.833,943.946167,1424.087646,-118.870644,1038.802979,1220.522217,168.557724,1206.453491,1338.165894,219.512421
13.842,944.194763,1423.585327,-114.856064,1039.999878,1223.18103,173.86615,1206.933105,1344.028198,220.898209
