1.23,,,,,,,,,
,,,,,,,,,
Type,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker
Name,Sammy:LShoulderTop,Sammy:LShoulderTop,Sammy:LShoulderTop,Sammy:LElbowOut,Sammy:LElbowOut,Sammy:LElbowOut,Sammy:LWristOut,Sammy:LWristOut,Sammy:LWristOut
ID,10,10,10,12,12,12,15,15,15
,Position,Position,Position,Position,Position,Position,Position,Position,Position
Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
1.617,81.583755,1472.204956,-68.585548,266.077271,1551.817871,111.782784,284.527618,1750.825073,267.363129
1.625,81.587173,1472.241211,-68.473366,266.039398,1551.834106,111.879486,284.496155,1750.73999,267.651367
1.633,81.454269,1472.347656,-68.201164,266.012482,1551.85791,111.990677,284.437988,1750.658325,267.927216
1.642,81.369423,1472.387085,-67.9533,266.011261,1551.865479,112.109253,284.409119,1750.572388,268.249176
1.65,81.317093,1472.449097,-67.76741,266.061646,1551.839355,112.241417,284.404755,1750.449585,268.563446
1.658,81.259117,1472.494873,-67.578888,266.152985,1551.775269,112.399353,284.444244,1750.285034,268.927612
1.667,81.216301,1472.537842,-67.414871,266.327179,1551.68396,112.585358,284.514191,1750.091797,269.324158
1.675,81.196144,1472.58606,-67.227486,266.484192,1551.561035,112.784615,284.624664,1749.869629,269.730713
1.683,81.158791,1472.640869,-66.985413,266.568542,1551.372681,113.061836,284.807617,1749.587158,270.204681
1.692,81.050255,1472.723511,-66.57872,266.727386,1551.148438,113.321693,285.066315,1749.172119,270.758057
1.7,81.048965,1472.731323,-66.285301,266.961182,1550.88562,113.566185,285.372955,1748.800903,271.215332
1.708,81.034904,1472.75708,-66.013458,267.248291,1550.590942,113.822372,285.716736,1748.292114,271.792847
1.717,81.038841,1472.752808,-65.698914,267.573212,1550.226929,114.12941,286.033386,1747.839844,272.290649
1.725,81.016106,1472.783813,-65.236465,267.997498,1549.905396,114.338585,286.389038,1747.444824,272.717194
1.733,81.019203,1472.775879,-64.787369,268.594482,1549.562622,114.466507,286.755798,1747.024414,273.157776
1.742,81.039772,1472.789307,-64.308838,269.427368,1549.165771,114.550468,287.147369,1746.536865,273.59491
1.75,81.140167,1472.756958,-63.875057,270.326721,1548.709473,114.587791,287.611115,1745.842163,274.157379
1.758,81.128059,1472.751343,-63.269176,271.313629,1548.281372,114.572693,288.308533,1745.286133,274.679871
1.767,81.247154,1472.685669,-62.814495,272.648315,1547.77832,114.45752,288.725342,1744.810303,274.985413
1.775,81.369789,1472.734131,-62.177616,274.031708,1547.241943,114.246414,289.306,1744.243286,275.351654
1.783,81.572174,1472.696045,-61.618816,275.769531,1546.606567,113.99633,290.248352,1743.332886,275.875214
1.792,81.792328,1472.758545,-60.884041,277.604065,1545.819214,113.642838,291.018829,1742.354248,276.353699
1.8,82.106804,1472.715454,-60.327053,279.800201,1545.029419,113.227341,291.765991,1741.339111,276.707916
1.808,82.416718,1472.831909,-59.535919,282.103577,1543.991089,112.713882,292.690399,1740.180786,277.102509
1.817,82.898064,1472.796265,-58.974815,284.591461,1542.823853,112.34407,293.663452,1738.840942,277.473724
1.825,83.379807,1472.811401,-58.470776,287.218292,1541.534912,111.938332,294.816437,1737.54126,277.676514
1.833,84.000778,1472.851929,-57.790668,289.815216,1540.239136,111.438683,296.067505,1736.103271,277.839722
1.842,84.592979,1472.845215,-57.153187,292.574158,1538.940796,110.850525,297.379608,1734.638916,277.898956
1.85,85.111015,1472.778931,-56.549206,295.307129,1537.532715,110.213707,299.000793,1733.03772,277.822632
1.858,85.643723,1472.693481,-56.002449,298.006073,1536.158447,109.619728,300.648651,1731.510498,277.649323
1.867,86.210266,1472.625732,-55.349754,300.762177,1534.691162,108.890305,302.510773,1729.95105,277.36261
1.875,86.862869,1472.570679,-54.5807,303.561523,1533.169678,108.146866,304.561035,1728.301514,277.046112
1.883,87.44297,1472.527466,-53.920479,306.603577,1531.507812,107.315804,306.803131,1726.450684,276.668518
1.892,87.983696,1472.468506,-53.062572,309.704468,1529.802734,106.472916,309.220703,1724.535156,276.208862
1.9,88.568932,1472.41687,-52.328941,312.794769,1527.811157,105.614105,311.622009,1722.406982,275.706848
1.908,89.241158,1472.418701,-51.394955,316.079987,1525.798096,104.674194,314.089844,1720.224854,275.204193
1.917,89.911537,1472.460571,-50.479233,319.486664,1523.757568,103.619095,316.577423,1718.003052,274.541321
1.925,90.575562,1472.503784,-49.575642,322.863251,1521.543945,102.58271,319.083923,1715.790039,273.71759
1.933,91.390442,1472.527832,-48.639004,326.322784,1519.319702,101.49028,321.689484,1713.427002,272.849823
1.942,92.123131,1472.555786,-47.78849,329.725708,1517.106934,100.256966,324.177216,1711.175659,271.877747
1.95,92.797501,1472.530762,-46.935268,333.111481,1514.789551,98.938461,326.714935,1708.757568,270.700409
1.958,93.56469,1472.555664,-45.99823,336.589752,1512.453735,97.537704,329.342468,1706.334961,269.45697
1.967,94.299957,1472.500488,-45.165794,340.16333,1509.993896,96.112335,331.955414,1703.766602,268.193726
1.975,95.106636,1472.441162,-44.240417,343.700836,1507.52832,94.509537,334.387665,1701.064697,266.638428
1.983,95.820633,1472.387695,-43.52673,347.263794,1504.854126,92.775711,336.954987,1698.100586,265.198792
1.992,96.586349,1472.383911,-42.638588,350.760406,1502.117676,90.992523,339.491089,1695.087036,263.681091
2,97.371201,1472.357178,-41.949036,354.207184,1499.425659,89.25779,341.834564,1692.053711,261.903198
2.008,98.246956,1472.333008,-41.144112,357.521393,1496.553589,87.270889,344.338959,1688.999268,260.238525
