1.23,,,,,,,,,
,,,,,,,,,
Type,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker
Name,Sammy:LShoulderTop,Sammy:LShoulderTop,Sammy:LShoulderTop,Sammy:LElbowOut,Sammy:LElbowOut,Sammy:LElbowOut,Sammy:LWristOut,Sammy:LWristOut,Sammy:LWristOut
ID,10,10,10,12,12,12,15,15,15
,Position,Position,Position,Position,Position,Position,Position,Position,Position
Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
1.692,222.932541,1169.538086,235.160248,319.930847,890.095398,139.096069,347.827026,660.534241,220.028519
1.7,222.781036,1169.199585,235.455475,319.81601,889.729065,139.63739,347.885223,660.057617,220.145035
1.708,222.646179,1168.842651,235.715134,319.637268,889.275574,140.227219,347.863617,659.46405,220.278183
1.717,222.54538,1168.49231,235.993378,319.565186,888.915955,140.713028,347.796204,658.927856,220.401199
1.725,222.469803,1168.132935,236.295212,319.5112,888.583496,141.110611,347.666779,658.35675,220.539032
1.733,222.406372,1167.809937,236.658859,319.413269,888.217896,141.569656,347.514252,657.736938,220.668671
1.742,222.336655,1167.524414,236.941101,319.467407,887.872253,142.006653,347.319672,657.254272,220.805359
1.75,222.255386,1167.239136,237.254028,319.406616,887.556458,142.393112,347.120239,656.765503,221.075943
1.758,222.216415,1167.016968,237.558182,319.378876,887.245544,142.721451,346.966003,656.356018,221.293167
1.767,222.036026,1166.780884,238.002625,319.330627,886.878296,143.168594,346.818176,655.920959,221.570374
1.775,221.873917,1166.562622,238.343536,319.347504,886.641357,143.569458,346.778198,655.638977,221.776611
1.783,221.709106,1166.350464,238.625397,319.498901,886.486084,143.971497,346.840851,655.408325,221.980728
1.792,221.537781,1166.175659,238.913422,319.713684,886.363342,144.410629,347.051636,655.144165,222.248932
1.8,221.340836,1166.052368,239.23848,319.993286,886.288757,144.799667,347.328857,655.003723,222.499496
1.808,221.184891,1165.921143,239.581146,320.338928,886.234985,145.181015,347.65918,654.868652,222.701385
1.817,220.994843,1165.81604,239.823624,320.953735,886.257568,145.535446,348.066254,654.822205,222.872009
1.825,220.826965,1165.726807,240.061325,321.494598,886.29364,145.865814,348.510437,654.778564,222.971725
1.833,220.656204,1165.65686,240.33345,322.087921,886.381714,146.168854,349.079102,654.767273,223.114594
1.842,220.496124,1165.610352,240.551697,322.803864,886.594177,146.450226,349.691895,654.88092,223.235672
1.85,220.346527,1165.612305,240.73056,323.748535,886.845642,146.671432,350.350159,655.07312,223.356293
1.858,220.149628,1165.641968,240.852859,324.961884,887.25885,146.841431,351.089661,655.311401,223.431091
1.867,220.040207,1165.754517,240.977249,325.952454,887.711548,147.074921,351.833618,655.606323,223.471375
1.875,219.922379,1165.9375,241.078201,327.086365,888.229675,147.383789,352.738403,656.030212,223.536301
1.883,219.85939,1166.189575,241.12326,328.258636,888.889893,147.487259,353.77243,656.650024,223.542206
1.892,219.776627,1166.481689,241.14299,329.586304,889.633972,147.789764,354.795776,657.178101,223.468048
1.9,219.731201,1166.840698,241.128662,330.826721,890.434631,147.848633,355.846222,657.941284,223.38089
1.908,219.658707,1167.275513,241.091431,332.233643,891.399658,147.671295,356.978699,658.847534,223.501007
1.917,219.595062,1167.75061,241.069519,333.743469,892.30011,147.554428,358.029938,659.819397,223.297394
1.925,219.557037,1168.170654,241.083191,335.35553,893.490173,147.11441,359.102173,660.799744,223.095764
1.933,219.549896,1168.710205,241.054138,337.10611,894.694214,146.574478,360.042877,661.755005,222.780304
1.942,219.529617,1169.258057,241.012375,338.855377,896.045776,145.680298,361.06778,663.042908,222.51619
1.95,219.546722,1169.864136,240.925583,340.958588,897.48468,144.663513,361.942963,664.224182,222.033447
1.958,219.572784,1170.482788,240.758148,342.836823,899.064636,143.583374,362.746124,665.46936,221.486893
1.967,219.49585,1171.062134,240.574844,344.998383,900.647583,142.354446,363.48941,666.719543,220.717606
1.975,219.451767,1171.619141,240.362167,347.22467,902.262573,140.873428,364.299133,668.226868,220.133026
1.983,219.527344,1172.209473,240.172806,349.553802,903.97467,139.374634,365.03775,669.761414,219.261032
1.992,219.644196,1172.868652,239.979843,351.799561,905.784973,137.799362,365.98468,671.404602,218.481247
2,219.816879,1173.574463,239.855881,354.036743,907.622742,136.003845,366.778595,673.219116,217.626144
2.008,219.889694,1174.240234,239.632858,356.333862,909.612244,134.232422,367.632385,675.088745,216.681458
2.017,220.049515,1175.022217,239.368439,358.611023,911.655945,132.357407,368.406464,677.025146,215.596451
2.025,220.223083,1175.802246,239.227615,360.911407,913.900391,130.357101,369.262512,679.186646,214.349762
2.033,220.442169,1176.693481,239.144516,363.253448,916.148376,128.298233,370.160065,681.442078,212.981491
