1.23,,,,,,,,,
,,,,,,,,,
Type,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker,Bone Marker
Name,Sammy:LShoulderTop,Sammy:LShoulderTop,Sammy:LShoulderTop,Sammy:LElbowOut,Sammy:LElbowOut,Sammy:LElbowOut,Sammy:LWristOut,Sammy:LWristOut,Sammy:LWristOut
ID,10,10,10,12,12,12,15,15,15
,Position,Position,Position,Position,Position,Position,Position,Position,Position
Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
1.283,225.831039,1361.257202,-61.240425,237.244019,1049.635132,-170.52298,247.953125,846.875549,-12.76801
1.292,228.016037,1359.501709,-60.560787,237.84906,1048.490234,-171.139526,249.584732,844.770325,-14.327569
1.3,230.334671,1357.79541,-60.000267,238.47049,1047.114868,-171.78479,250.985092,842.616943,-15.777096
1.308,232.69632,1356.026489,-59.304653,239.019028,1045.913818,-172.340881,252.54425,840.709839,-17.869699
1.317,235.088745,1354.146729,-58.734512,239.657272,1044.489868,-172.952896,253.959534,838.939392,-20.49872
1.325,237.609543,1352.190308,-58.089161,240.36026,1043.102173,-173.578918,255.314743,836.634766,-22.053482
1.333,240.015991,1350.127197,-57.417801,241.094666,1041.618408,-174.17334,256.665131,834.1698,-23.294285
1.342,242.622696,1348.017822,-56.703037,241.7276,1040.048218,-174.714539,258.059814,831.7948,-24.918692
1.35,245.197998,1345.832764,-56.021927,242.352127,1038.428345,-175.266571,259.358673,829.375549,-26.581993
1.358,247.81221,1343.522339,-55.349487,243.047821,1036.748047,-175.84552,260.901855,827.116699,-28.699337
1.367,250.499695,1341.13501,-54.600296,243.77002,1034.97644,-176.449692,262.290161,824.346252,-29.745689
1.375,253.13118,1338.719849,-54.036118,244.430893,1033.097656,-176.976105,263.791046,821.850098,-31.603891
1.383,255.834396,1336.168091,-53.316425,245.123581,1031.182373,-177.479309,265.08783,818.990295,-33.041264
1.392,258.537872,1333.536377,-52.605511,245.826477,1029.219238,-177.96489,266.528564,816.503784,-35.125519
1.4,261.363892,1330.936035,-51.975079,246.602951,1027.268188,-178.467484,267.836578,813.732788,-36.739815
1.408,264.090851,1328.083008,-51.168861,247.301865,1025.197754,-179.040817,269.298309,810.920837,-38.325691
1.417,266.944305,1325.218506,-50.358105,248.088287,1022.99762,-179.514664,270.674133,807.948486,-39.948673
1.425,269.87323,1322.352295,-49.765186,248.888138,1020.744568,-179.951202,272.084839,804.868958,-41.631741
1.433,272.680542,1319.269653,-49.005207,249.768234,1018.461731,-180.413559,273.489685,801.962341,-43.528419
1.442,275.396423,1316.155029,-48.246712,250.668045,1016.059265,-180.804703,274.899445,798.722046,-45.07996
1.45,278.226135,1312.959229,-47.527054,251.549515,1013.631592,-181.220856,276.351379,795.500488,-46.677197
1.458,281.052643,1309.798218,-46.917931,252.457077,1011.083496,-181.563553,277.768372,792.324036,-48.477879
1.467,283.868408,1306.47644,-46.179985,253.442261,1008.532288,-182.005249,279.235779,788.991333,-50.333324
1.475,286.630981,1303.005859,-45.482964,254.436707,1005.938049,-182.376831,280.58429,785.698669,-52.077774
1.483,289.502258,1299.716431,-44.868809,255.289383,1003.270386,-182.405624,282.072357,782.350159,-53.746914
1.492,292.188293,1296.293091,-44.254353,256.516296,1000.650879,-183.126053,283.367401,778.709839,-55.219654
1.5,295.044525,1292.825684,-43.635303,257.60498,997.912476,-183.524399,284.733032,775.428955,-57.139473
1.508,297.74884,1289.291138,-43.139381,258.687286,995.146729,-183.879074,286.126343,771.859802,-58.993927
1.517,300.51413,1285.696289,-42.531761,259.757294,992.473267,-184.450104,287.578461,768.53772,-60.977234
1.525,303.285797,1282.088623,-41.977001,260.841736,989.440369,-184.346039,288.87381,764.558838,-62.322392
1.533,306.088196,1278.369019,-41.430813,262.093933,986.762756,-185.361862,290.228546,761.052429,-64.248131
1.542,308.586792,1274.346191,-40.869953,263.152954,983.787476,-185.634109,291.506531,757.281006,-66.076729
1.55,311.236298,1270.544556,-40.355812,264.254791,980.794739,-186.014862,292.867004,753.665649,-68.195358
1.558,313.962463,1266.638062,-39.858288,265.419617,977.775635,-186.424896,294.16037,749.818237,-69.962479
1.567,316.771973,1262.804565,-39.349083,266.483459,974.709412,-186.805832,295.414276,745.985596,-71.670822
1.575,319.41925,1258.821411,-38.889477,267.642059,971.619812,-187.13031,296.72049,742.127502,-73.603027
1.583,322.165741,1254.891968,-38.311543,268.767853,968.528442,-187.567917,297.950714,738.203674,-75.51532
1.592,324.859192,1250.872192,-37.876522,269.887573,965.360107,-187.980865,299.096039,734.5354,-77.668602
1.6,327.52356,1246.784302,-37.437672,271.065094,962.116577,-188.355164,300.161407,730.509827,-79.572876
1.608,330.162323,1242.747925,-36.98204,272.228394,958.900452,-188.812363,301.263092,726.578613,-81.476784
1.617,332.831696,1238.580933,-36.518654,273.378021,955.666565,-189.110947,302.395233,722.752991,-83.689774
1.625,335.432404,1234.549316,-36.084606,274.583374,952.464233,-189.67038,303.329254,718.543579,-85.647957
1.633,337.834167,1230.396362,-35.839954,275.605438,949.099487,-189.516449,304.205627,714.445923,-87.374733
1.642,340.392181,1226.307251,-35.428368,276.831482,945.847351,-189.957367,305.200684,710.494019,-89.504181
1.65,342.84494,1222.063843,-35.032104,278.045319,942.540283,-190.389587,306.137512,706.386047,-91.502983
1.658,345.175964,1217.726318,-34.816376,279.154175,939.239075,-190.686523,307.047302,702.460693,-93.674911
